-0.780901, -0.624138, -3.92559, 4.9023, 30.8586, 24.6638
-0.79154, -0.610615, -3.84047, 4.96914, 31.2775, 24.1283
-0.801945, -0.59691, -3.75421, 5.0345, 31.6872, 23.5857
-0.812111, -0.583028, -3.66685, 5.09837, 32.0875, 23.0361
-0.822037, -0.568974, -3.57841, 5.16072, 32.4782, 22.4798
-0.831719, -0.55475, -3.4889, 5.22153, 32.8594, 21.917
-0.841154, -0.540363, -3.39837, 5.2808, 33.2307, 21.3476
-0.85034, -0.525815, -3.30683, 5.3385, 33.5923, 20.772
-0.859274, -0.511111, -3.21431, 5.39461, 33.9439, 20.1904
-0.867953, -0.496255, -3.12085, 5.44912, 34.2854, 19.6028
-0.876375, -0.481252, -3.02646, 5.50202, 34.6168, 19.0095
-0.884536, -0.466107, -2.93118, 5.55328, 34.9379, 18.4105
-0.892436, -0.450823, -2.83504, 5.60289, 35.2487, 17.8062
-0.900071, -0.435406, -2.73805, 5.65084, 35.549, 17.1967
-0.907439, -0.41986, -2.64026, 5.69711, 35.8389, 16.5822
-0.914538, -0.404189, -2.54169, 5.74169, 36.1181, 15.9628
-0.921366, -0.388399, -2.44237, 5.78457, 36.3867, 15.3387
-0.927921, -0.372493, -2.34233, 5.82573, 36.6445, 14.7101
-0.934201, -0.356477, -2.24159, 5.86517, 36.8915, 14.0772
-0.940204, -0.340355, -2.1402, 5.90286, 37.1275, 13.4402
-0.945928, -0.324132, -2.03817, 5.93881, 37.3526, 12.7993
-0.951372, -0.307814, -1.93554, 5.97299, 37.5667, 12.1546
-0.956533, -0.291404, -1.83234, 6.0054, 37.7697, 11.5064
-0.961412, -0.274907, -1.7286, 6.03604, 37.9615, 10.8548
-0.966005, -0.258329, -1.62435, 6.06488, 38.1421, 10.2
-0.970312, -0.241675, -1.51962, 6.09192, 38.3114, 9.5422
-0.974332, -0.224949, -1.41444, 6.11716, 38.4694, 8.88164
-0.978063, -0.208156, -1.30884, 6.14058, 38.6161, 8.21848
-0.981504, -0.191302, -1.20286, 6.16219, 38.7514, 7.55292
-0.984654, -0.174391, -1.09652, 6.18197, 38.8752, 6.88514
-0.987512, -0.157428, -0.989858, 6.19991, 38.9875, 6.21536
-0.990078, -0.140419, -0.882905, 6.21602, 39.0884, 5.54376
-0.99235, -0.123368, -0.775691, 6.23029, 39.1777, 4.87053
-0.994328, -0.10628, -0.668248, 6.24271, 39.2555, 4.19588
-0.996011, -0.0891612, -0.560608, 6.25328, 39.3216, 3.52001
-0.9974, -0.0720157, -0.452803, 6.26199, 39.3762, 2.8431
-0.998492, -0.0548489, -0.344864, 6.26886, 39.4192, 2.16536
-0.999289, -0.0376659, -0.236823, 6.27386, 39.4505, 1.48699
-0.99979, -0.0204716, -0.128713, 6.277, 39.4702, 0.808188
